listing_a,listing_b,category,comparable,confidence,reason
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range Chicken Breast Fillets Bulk,chicken,false,0,"Variant mismatch: ""fillet"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Sliced Greek Inspired Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""greek"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,RSPCA Approved Chicken Breast Schnitzel Garlic & Herb Crumb,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,RSPCA Approved Chicken Breast Fillets Large Pack,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range Chicken Breast Carved Roast,chicken,true,65,Possible match: 2 shared keywords - human review needed
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Macs Pulled Chicken Breast,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Sliced Peri Peri Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Rspca Chicken Creamy Garlic Breast Kyiv,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Frozen Crumbed Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Deli Cuts Chicken Breast Homestyle Seasoned,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Frozen Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Shredded Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Chicken Breast Dino Nuggets,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,RSPCA Approved Chicken Breast Steaks Lemon & Herb,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Halal Chicken Breast Fillets Large Pack,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,RSPCA Approved Free Range Chicken Breast Large Pack,chicken,true,65,Possible match: 2 shared keywords - human review needed
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Chicken Breast Schnitzels,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,RSPCA Approved Free Range Chicken Breast Fillet Small Pack,chicken,false,0,"Variant mismatch: ""fillet"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,RSPCA Approved Chicken Breast Fillet Crumb Sage & Rosemary,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Frozen Tempura Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range Chicken Garlic And Rosemary Breast Bites,chicken,false,0,"Variant mismatch: ""garlic"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Chicken Breast Strips Crumbed,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range Chicken Breast Fillet,chicken,false,0,"Variant mismatch: ""fillet"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Chicken Breast Steak,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range Chicken Boneless Double Breast Lemon Herb,chicken,false,0,"Variant mismatch: ""lemon"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Frozen Classic Crumb Chicken Breast Tenders,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range RSPCA Chicken Sweet Mustard Breast Fillet,chicken,false,0,"Variant mismatch: ""fillet"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,RSPCA Approved Chicken Breast Fillets Small Pack,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,RSPCA Approved Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range Chicken Breast Diced,chicken,false,0,"Variant mismatch: ""diced"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range Rustic Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""schnitzel"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Chicken Breast Fillet,chicken,false,0,"Variant mismatch: ""free range"""
Macro RSPCA Approved Chicken Breast Free Range Single 300g,Free Range Chicken Breast Carved Roast Lemon Pepper & Herb,chicken,false,0,"Variant mismatch: ""lemon"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Mac Chicken Breast Roasted,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Frozen Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Chicken Breast Schnitzel Plain Crumb,chicken,false,0,"Variant mismatch: ""plain"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Smoked Chicken Breast,chicken,false,0,"Variant mismatch: ""smoked"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range Chicken Breast Fillets Bulk,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Sliced Greek Inspired Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""greek"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Chicken Breast Schnitzel Garlic & Herb Crumb,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Chicken Breast Fillets Large Pack,chicken,true,65,Possible match: 2 shared keywords - human review needed
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range Chicken Breast Carved Roast,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Macs Pulled Chicken Breast,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Sliced Peri Peri Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Rspca Chicken Creamy Garlic Breast Kyiv,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Frozen Crumbed Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Deli Cuts Chicken Breast Homestyle Seasoned,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Frozen Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Shredded Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Chicken Breast Dino Nuggets,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Chicken Breast Steaks Lemon & Herb,chicken,false,0,"Variant mismatch: ""lemon"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Halal Chicken Breast Fillets Large Pack,chicken,true,65,Possible match: 2 shared keywords - human review needed
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Free Range Chicken Breast Large Pack,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Chicken Breast Schnitzels,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Free Range Chicken Breast Fillet Small Pack,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Chicken Breast Fillet Crumb Sage & Rosemary,chicken,false,0,"Variant mismatch: ""rosemary"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Frozen Tempura Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range Chicken Garlic And Rosemary Breast Bites,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Chicken Breast Strips Crumbed,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range Chicken Breast Fillet,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Chicken Breast Steak,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range Chicken Boneless Double Breast Lemon Herb,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Frozen Classic Crumb Chicken Breast Tenders,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range RSPCA Chicken Sweet Mustard Breast Fillet,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Chicken Breast Fillets Small Pack,chicken,true,65,Possible match: 2 shared keywords - human review needed
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,RSPCA Approved Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""fillet"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range Chicken Breast Diced,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range Rustic Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Chicken Breast Fillet,chicken,true,82,Good match: 3 shared keywords
Woolworths RSPCA Approved Chicken Breast Fillet 1.3kg - 1.7kg,Free Range Chicken Breast Carved Roast Lemon Pepper & Herb,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Mac Chicken Breast Roasted,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Frozen Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Chicken Breast Schnitzel Plain Crumb,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Smoked Chicken Breast,chicken,false,0,"Variant mismatch: ""smoked"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range Chicken Breast Fillets Bulk,chicken,true,82,Good match: 3 shared keywords
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Sliced Greek Inspired Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""greek"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Chicken Breast Schnitzel Garlic & Herb Crumb,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Chicken Breast Fillets Large Pack,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range Chicken Breast Carved Roast,chicken,false,0,"Variant mismatch: ""fillet"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Macs Pulled Chicken Breast,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Sliced Peri Peri Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Rspca Chicken Creamy Garlic Breast Kyiv,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Frozen Crumbed Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Deli Cuts Chicken Breast Homestyle Seasoned,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Frozen Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Shredded Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Chicken Breast Dino Nuggets,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Chicken Breast Steaks Lemon & Herb,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Halal Chicken Breast Fillets Large Pack,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Free Range Chicken Breast Large Pack,chicken,false,0,"Variant mismatch: ""fillet"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Chicken Breast Schnitzels,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Free Range Chicken Breast Fillet Small Pack,chicken,true,65,Possible match: 2 shared keywords - human review needed
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Chicken Breast Fillet Crumb Sage & Rosemary,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Frozen Tempura Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range Chicken Garlic And Rosemary Breast Bites,chicken,false,0,"Variant mismatch: ""fillet"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Chicken Breast Strips Crumbed,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range Chicken Breast Fillet,chicken,true,65,Possible match: 2 shared keywords - human review needed
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Chicken Breast Steak,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range Chicken Boneless Double Breast Lemon Herb,chicken,false,0,"Variant mismatch: ""lemon"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Frozen Classic Crumb Chicken Breast Tenders,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range RSPCA Chicken Sweet Mustard Breast Fillet,chicken,true,65,Possible match: 2 shared keywords - human review needed
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Chicken Breast Fillets Small Pack,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,RSPCA Approved Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range Chicken Breast Diced,chicken,false,0,"Variant mismatch: ""fillet"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range Rustic Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""fillet"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Chicken Breast Fillet,chicken,false,0,"Variant mismatch: ""free range"""
Macro Chicken Breast Fillets Free Range 700g - 1.4kg,Free Range Chicken Breast Carved Roast Lemon Pepper & Herb,chicken,false,0,"Variant mismatch: ""lemon"""
Woolworths Chicken Breast Bites Original 300g,Mac Chicken Breast Roasted,chicken,false,0,"Variant mismatch: ""original"""
Woolworths Chicken Breast Bites Original 300g,Frozen Chicken Breast Schnitzel,chicken,false,0,"Variant mismatch: ""original"""
Woolworths Chicken Breast Bites Original 300g,RSPCA Approved Chicken Breast Schnitzel Plain Crumb,chicken,false,0,"Variant mismatch: ""schnitzel"""
Woolworths Chicken Breast Bites Original 300g,Smoked Chicken Breast,chicken,false,0,"Variant mismatch: ""smoked"""
Woolworths Chicken Breast Bites Original 300g,Free Range Chicken Breast Fillets Bulk,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths Chicken Breast Bites Original 300g,Sliced Greek Inspired Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""greek"""
Woolworths Chicken Breast Bites Original 300g,RSPCA Approved Chicken Breast Schnitzel Garlic & Herb Crumb,chicken,false,0,"Variant mismatch: ""original"""
Woolworths Chicken Breast Bites Original 300g,RSPCA Approved Chicken Breast Fillets Large Pack,chicken,false,0,"Variant mismatch: ""original"""
Woolworths Chicken Breast Bites Original 300g,Free Range Chicken Breast Carved Roast,chicken,false,0,"Variant mismatch: ""free range"""
Woolworths Chicken Breast Bites Original 300g,Macs Pulled Chicken Breast,chicken,false,0,"Variant mismatch: ""original"""
Woolworths Chicken Breast Bites Original 300g,Sliced Peri Peri Roast Chicken Breast,chicken,false,0,"Variant mismatch: ""original"""
Woolworths Chicken Breast Bites Original 300g,Rspca Chicken Creamy Garlic Breast Kyiv,chicken,false,0,"Variant mismatch: ""original"""
Woolworths Chicken Breast Bites Original 300g,Frozen Crumbed Chicken Breast Nuggets,chicken,false,0,"Variant mismatch: ""original"""
